"MOLECULE_NAME","TARGET_NAME"
"FEDRATINIB","PRKACB"
"FEDRATINIB","FGFR3"
"FEDRATINIB","FGFR4"
"FEDRATINIB","ERBB3"
"FEDRATINIB","FGFR2"
"FEDRATINIB","EPHA1"
"FEDRATINIB","CDK11B"
"FEDRATINIB","MAK"
"FEDRATINIB","CSNK2A2"
"FEDRATINIB","EIF2AK2"
"FEDRATINIB","FLT1"
"FEDRATINIB","PRKACA"
"FEDRATINIB","FER"
"FEDRATINIB","PDGFRA"
"FEDRATINIB","PHKG2"
"FEDRATINIB","BRAF"
"FEDRATINIB","INSRR"
"FEDRATINIB","SRC"
"FEDRATINIB","CDK4"
"FEDRATINIB","FGFR1"
"FEDRATINIB","PIM1"
"FEDRATINIB","KIT"
"FEDRATINIB","SBK3"
"FEDRATINIB","WEE2"
"FEDRATINIB","FGR"
"FEDRATINIB","PDGFRB"
"FEDRATINIB","ROS1"
"FEDRATINIB","HCK"
"FEDRATINIB","MET"
"FEDRATINIB","IGF1R"
"FEDRATINIB","RET"
"FEDRATINIB","LYN"
"FEDRATINIB","YES1"
"FEDRATINIB","CSF1R"
"FEDRATINIB","FES"
"FEDRATINIB","FYN"
"FEDRATINIB","LCK"
"FEDRATINIB","INSR"
"FEDRATINIB","NTRK1"
"FEDRATINIB","ERBB2"
"FEDRATINIB","RAF1"
"FEDRATINIB","EGFR"
"FEDRATINIB","ABL1"
"FEDRATINIB","CHEK2"
"FEDRATINIB","PAK4"
"FEDRATINIB","LATS1"
"FEDRATINIB","MAP4K4"
"FEDRATINIB","OXSR1"
"FEDRATINIB","MAP3K6"
"FEDRATINIB","CDK14"
"FEDRATINIB","PRKD3"
"FEDRATINIB","STK10"
"FEDRATINIB","STK17B"
"FEDRATINIB","CDKL5"
"FEDRATINIB","PAK3"
"FEDRATINIB","PIK3C2G"
"FEDRATINIB","STK16"
"FEDRATINIB","RPS6KA4"
"FEDRATINIB","RPS6KA5"
"FEDRATINIB","ERN1"
"FEDRATINIB","ULK1"
"FEDRATINIB","ROCK2"
"FEDRATINIB","JAK2"
"FEDRATINIB","PIP5K1C"
"FEDRATINIB","NUAK1"
"FEDRATINIB","RIPK2"
"FEDRATINIB","MAP3K7"
"FEDRATINIB","DAPK3"
"FEDRATINIB","MAP3K13"
"FEDRATINIB","PDPK1"
"FEDRATINIB","MAPK13"
"FEDRATINIB","EPHB6"
"FEDRATINIB","MUSK"
"FEDRATINIB","CHUK"
"FEDRATINIB","DCLK1"
"FEDRATINIB","GAK"
"FEDRATINIB","AURKA"
"FEDRATINIB","CASK"
"FEDRATINIB","IKBKB"
"FEDRATINIB","CHEK1"
"FEDRATINIB","MAP2K7"
"FEDRATINIB","RIOK3"
"FEDRATINIB","CIT"
"FEDRATINIB","PIK3C2B"
"FEDRATINIB","STK25"
"FEDRATINIB","PLK4"
"FEDRATINIB","PIK3CD"
"FEDRATINIB","BMPR1B"
"GW843682X","CSNK1G3"
"GW843682X","CDC42BPB"
"GW843682X","MAP4K5"
"GW843682X","DYRK1B"
"GW843682X","AKT3"
"GW843682X","CAMK2A"
"GW843682X","AURKC"
"GW843682X","SRPK3"
"GW843682X","ALK"
"GW843682X","RPS6KA6"
"GW843682X","TBK1"
"GW843682X","PI4KB"
"GW843682X","STK26"
"GW843682X","PAK7"
"GW843682X","PIM2"
"GW843682X","MARK1"
"GW843682X","ZAK"
"GW843682X","SPHK1"
"GW843682X","IRAK4"
"GW843682X","SPHK2"
"GW843682X","PAK6"
"GW843682X","CSNK1G1"
"GW843682X","NEK6"
"GW843682X","SGK2"
"GW843682X","MKNK2"
"GW843682X","CLK4"
"GW843682X","PLK3"
"GW843682X","SRMS"
"GW843682X","HIPK2"
"GW843682X","SLK"
"GW843682X","SIK2"
"GW843682X","PRKD2"
"GW843682X","TSSK1B"
"GW843682X","CDK19"
"GW843682X","MKNK1"
"GW843682X","SRPK1"
"GW843682X","PASK"
"GW843682X","NEK1"
"GW843682X","TSSK2"
"GW843682X","MARK4"
"GW843682X","PBK"
"GW843682X","AURKB"
"GW843682X","SGK3"
"GW843682X","DYRK2"
"GW843682X","GRK7"
"GW843682X","NEK7"
"GW843682X","BRSK1"
"GW843682X","NEK9"
"GW843682X","HIPK4"
"GW843682X","DCLK2"
"GW843682X","MINK1"
"GW843682X","BRSK2"
"GW843682X","MAPKAPK5"
"GW843682X","CAMK1D"
"GW843682X","HIPK1"
"GW843682X","PIM3"
"GW843682X","TAOK1"
"GW843682X","MARK2"
"GW843682X","CDC42BPA"
"GW843682X","LRRK2"
"GW843682X","DDR2"
"GW843682X","PHKG1"
"GW843682X","MAPKAPK3"
"GW843682X","NTRK2"
"GW843682X","CAMK4"
"GW843682X","MAPK14"
"GW843682X","PKN2"
"GW843682X","NTRK3"
"GW843682X","MAPK11"
"GW843682X","RPS6KA1"
"GW843682X","RPS6KA2"
"GW843682X","ERBB4"
"GW843682X","PRKD1"
"GW843682X","PDK1"
"GW843682X","MELK"
"GW843682X","PTK2B"
"GW843682X","IKBKE"
"GW843682X","CAMK1"
"GW843682X","PRKG1"
"GW843682X","PTK6"
"GW843682X","DYRK1A"
"GW843682X","CAMK2D"
"GW843682X","CAMK2G"
"GW843682X","CAMK2B"
"GW843682X","TNK1"
"GW843682X","ROCK1"
"GW843682X","PRKG2"
"GW843682X","STK3"
"GW843682X","PAK2"
"GW843682X","PAK1"
"GW843682X","PRKAA1"
"GW843682X","STK4"
"GW843682X","MERTK"
"GW843682X","MAP4K2"
"GW843682X","ITK"
"GW843682X","TNK2"
"GW843682X","TYRO3"
"GW843682X","BTK"
"GW843682X","PRKCZ"
"GW843682X","PTK2"
"GW843682X","MST1R"
"GW843682X","PRKCQ"
"GW843682X","TEK"
"GW843682X","MAP2K1"
"GW843682X","CDK5"
"GW843682X","CDK6"
"GW843682X","CDK3"
"GW843682X","CSNK1G2"
"GW843682X","CSNK2A1"
"GW843682X","SIK1"
"GW843682X","EPHA4"
"GW843682X","EPHB4"
"GW843682X","EPHB3"
"GW843682X","PRKAA2"
"GW843682X","MAPK12"
"GW843682X","LIMK1"
"GW843682X","DAPK1"
"GW843682X","PLK1"
"GW843682X","JAK3"
"GW843682X","NEK4"
"GW843682X","NEK2"
"GW843682X","PRKX"
"GW843682X","BMX"
"GW843682X","RPS6KA3"
"GW843682X","IRAK1"
"GW843682X","BLK"
"GW843682X","GSK3B"
"GW843682X","GSK3A"
"GW843682X","CLK3"
"GW843682X","CLK2"
"GW843682X","MAPKAPK2"
"GW843682X","CSNK1D"
"GW843682X","CSNK1A1"
"GW843682X","MAPK9"
"GW843682X","MAPK8"
"GW843682X","SYK"
"GW843682X","ZAP70"
"GW843682X","GRK6"
"GW843682X","FRK"
"GW843682X","ABL2"
"GW843682X","TXK"
"GW843682X","TEC"
"GW843682X","PIK3CA"
"GW843682X","PRKCI"
"GW843682X","CSK"
"GW843682X","FLT3"
"GW843682X","KDR"
"GW843682X","FLT4"
"GW843682X","TTK"
"GW843682X","AKT2"
"GW843682X","AKT1"
"GW843682X","AXL"
"GW843682X","TYK2"
"GW843682X","LTK"
"GW843682X","EPHB2"
"GW843682X","EPHA3"
"GW843682X","EPHA2"
"GW843682X","MAPK1"
"GW843682X","MARK3"
"GW843682X","MAPK3"
"GW843682X","CDK2"
"GW843682X","PRKCH"
"GW843682X","JAK1"
"GW843682X","RPS6KB1"
"GW843682X","FGFR3"
"GW843682X","FGFR4"
"GW843682X","FGFR2"
"GW843682X","FLT1"
"GW843682X","PRKACA"
"GW843682X","PRKCA"
"GW843682X","FER"
"GW843682X","PDGFRA"
"GW843682X","PHKG2"
"GW843682X","BRAF"
"GW843682X","INSRR"
"GW843682X","SRC"
"GW843682X","CDK4"
"GW843682X","FGFR1"
"GW843682X","PIM1"
"GW843682X","KIT"
"GW843682X","FGR"
"GW843682X","PDGFRB"
"GW843682X","ROS1"
"GW843682X","HCK"
"GW843682X","MET"
"GW843682X","IGF1R"
"GW843682X","RET"
"GW843682X","LYN"
"GW843682X","YES1"
"GW843682X","CSF1R"
"GW843682X","FES"
"GW843682X","CDK1"
"GW843682X","FYN"
"GW843682X","LCK"
"GW843682X","INSR"
"GW843682X","PRKCB"
"GW843682X","PRKCG"
"GW843682X","NTRK1"
"GW843682X","ERBB2"
"GW843682X","RAF1"
"GW843682X","EGFR"
"GW843682X","ABL1"
"GW843682X","CHEK2"
"GW843682X","PAK4"
"GW843682X","MAP4K4"
"GW843682X","PRKD3"
"GW843682X","STK10"
"GW843682X","PAK3"
"GW843682X","RPS6KA4"
"GW843682X","RPS6KA5"
"GW843682X","ROCK2"
"GW843682X","JAK2"
"GW843682X","NUAK1"
"GW843682X","DYRK3"
"GW843682X","DAPK3"
"GW843682X","PDPK1"
"GW843682X","MAPK13"
"GW843682X","MUSK"
"GW843682X","CHUK"
"GW843682X","DCLK1"
"GW843682X","AURKA"
"GW843682X","IKBKB"
"GW843682X","CHEK1"
"GW843682X","PLK4"
"GW843682X","EEF2K"
"GW843682X","PIK3CD"
"GW843682X","CDC7"
"GW843682X","SGK1"
"Y39983","ROCK1"
"Y39983","ROCK2"
"LOMEGUATRIB","MGMT"
"NERATINIB","MAP3K4"
"NERATINIB","CSNK1G3"
"NERATINIB","STK24"
"NERATINIB","IRAK3"
"NERATINIB","CDC42BPB"
"NERATINIB","MAP4K5"
"NERATINIB","DYRK1B"
"NERATINIB","MAP3K2"
"NERATINIB","SIK3"
"NERATINIB","MAST1"
"NERATINIB","STK38L"
"NERATINIB","AKT3"
"NERATINIB","CAMK2A"
"NERATINIB","AURKC"
"NERATINIB","CDK11A"
"NERATINIB","ICK"
"NERATINIB","SRPK3"
"NERATINIB","ALK"
"NERATINIB","TAOK2"
"NERATINIB","TLK1"
"NERATINIB","TNIK"
"NERATINIB","RPS6KA6"
"NERATINIB","DAPK2"
"NERATINIB","TBK1"
"NERATINIB","EPHA6"
"NERATINIB","STK39"
"NERATINIB","STK17A"
"NERATINIB","PI4KB"
"NERATINIB","NLK"
"NERATINIB","EIF2AK4"
"NERATINIB","STK26"
"NERATINIB","PAK7"
"NERATINIB","PIM2"
"NERATINIB","MARK1"
"NERATINIB","PLK2"
"NERATINIB","ZAK"
"NERATINIB","STK32B"
"NERATINIB","IRAK4"
"NERATINIB","BMP2K"
"NERATINIB","STK36"
"NERATINIB","LATS2"
"NERATINIB","SNRK"
"NERATINIB","PAK6"
"NERATINIB","CSNK1G1"
"NERATINIB","NEK6"
"NERATINIB","MKNK2"
"NERATINIB","CLK4"
"NERATINIB","PLK3"
"NERATINIB","HIPK3"
"NERATINIB","SRMS"
"NERATINIB","HIPK2"
"NERATINIB","TAOK3"
"NERATINIB","SLK"
"NERATINIB","MYLK2"
"NERATINIB","SIK2"
"NERATINIB","NUAK2"
"NERATINIB","DCLK3"
"NERATINIB","PRKD2"
"NERATINIB","STK33"
"NERATINIB","TSSK1B"
"NERATINIB","TRPM6"
"NERATINIB","CDK19"
"NERATINIB","RIOK2"
"NERATINIB","MKNK1"
"NERATINIB","RIOK1"
"NERATINIB","EIF2AK1"
"NERATINIB","MAP3K3"
"NERATINIB","PIP5K1A"
"NERATINIB","MAP3K5"
"NERATINIB","PKMYT1"
"NERATINIB","SRPK1"
"NERATINIB","CAMKK2"
"NERATINIB","CDK15"
"NERATINIB","NEK1"
"NERATINIB","CAMK1G"
"NERATINIB","MARK4"
"NERATINIB","AURKB"
"NERATINIB","ADCK4"
"NERATINIB","SGK3"
"NERATINIB","MAP4K1"
"NERATINIB","CDKL2"
"NERATINIB","DYRK2"
"NERATINIB","MYO3B"
"NERATINIB","STK32A"
"NERATINIB","GRK7"
"NERATINIB","NEK7"
"NERATINIB","STK35"
"NERATINIB","BRSK1"
"NERATINIB","NEK9"
"NERATINIB","MAPK15"
"NERATINIB","PIP4K2C"
"NERATINIB","ADCK3"
"NERATINIB","NEK11"
"NERATINIB","ANKK1"
"NERATINIB","MYO3A"
"NERATINIB","HIPK4"
"NERATINIB","CSNK1A1L"
"NERATINIB","CAMKK1"
"NERATINIB","DCLK2"
"NERATINIB","MINK1"
"NERATINIB","ULK2"
"NERATINIB","NIM1K"
"NERATINIB","BRSK2"
"NERATINIB","MAPKAPK5"
"NERATINIB","CDKL3"
"NERATINIB","MAP4K3"
"NERATINIB","CAMK1D"
"NERATINIB","HIPK1"
"NERATINIB","MYLK4"
"NERATINIB","VRK2"
"NERATINIB","PIM3"
"NERATINIB","STK32C"
"NERATINIB","TLK2"
"NERATINIB","TAOK1"
"NERATINIB","MARK2"
"NERATINIB","MAP3K15"
"NERATINIB","DSTYK"
"NERATINIB","ULK3"
"NERATINIB","NEK5"
"NERATINIB","CDC42BPG"
"NERATINIB","CDC42BPA"
"NERATINIB","LRRK2"
"NERATINIB","TNNI3K"
"NERATINIB","MAP3K19"
"NERATINIB","SBK1"
"NERATINIB","MYLK3"
"NERATINIB","AAK1"
"NERATINIB","DDR2"
"NERATINIB","PHKG1"
"NERATINIB","MAPK6"
"NERATINIB","NTRK2"
"NERATINIB","MAP3K11"
"NERATINIB","CAMK4"
"NERATINIB","MAPK14"
"NERATINIB","PKN2"
"NERATINIB","PKN1"
"NERATINIB","NTRK3"
"NERATINIB","GRK1"
"NERATINIB","STK11"
"NERATINIB","MAPK11"
"NERATINIB","MYLK"
"NERATINIB","TESK1"
"NERATINIB","RPS6KA1"
"NERATINIB","EPHA7"
"NERATINIB","RPS6KA2"
"NERATINIB","ERBB4"
"NERATINIB","STK38"
"NERATINIB","PRKD1"
"NERATINIB","MELK"
"NERATINIB","PTK2B"
"NERATINIB","IKBKE"
"NERATINIB","CAMK1"
"NERATINIB","CDK13"
"NERATINIB","PRKG1"
"NERATINIB","PTK6"
"NERATINIB","BMPR2"
"NERATINIB","ACVR2B"
"NERATINIB","DYRK1A"
"NERATINIB","CAMK2D"
"NERATINIB","CAMK2G"
"NERATINIB","CAMK2B"
"NERATINIB","RIPK1"
"NERATINIB","PRPF4B"
"NERATINIB","TNK1"
"NERATINIB","ROCK1"
"NERATINIB","PRKG2"
"NERATINIB","MAP3K1"
"NERATINIB","STK3"
"NERATINIB","PAK2"
"NERATINIB","MAPK7"
"NERATINIB","MAP2K5"
"NERATINIB","PAK1"
"NERATINIB","PRKAA1"
"NERATINIB","STK4"
"NERATINIB","MERTK"
"NERATINIB","MAP3K12"
"NERATINIB","MAP4K2"
"NERATINIB","DMPK"
"NERATINIB","ITK"
"NERATINIB","DDR1"
"NERATINIB","TNK2"
"NERATINIB","CDK18"
"NERATINIB","TYRO3"
"NERATINIB","BTK"
"NERATINIB","PRKCD"
"NERATINIB","PTK2"
"NERATINIB","MST1R"
"NERATINIB","ACVR1"
"NERATINIB","PRKCQ"
"NERATINIB","MAP3K10"
"NERATINIB","TEK"
"NERATINIB","MAP2K1"
"NERATINIB","PRKCE"
"NERATINIB","CDK17"
"NERATINIB","CDK16"
"NERATINIB","CDK5"
"NERATINIB","CDKL1"
"NERATINIB","CDK3"
"NERATINIB","MAP3K9"
"NERATINIB","CSNK1G2"
"NERATINIB","SRPK2"
"NERATINIB","PIP4K2B"
"NERATINIB","CSNK2A1"
"NERATINIB","RIPK4"
"NERATINIB","SIK1"
"NERATINIB","HUNK"
"NERATINIB","EPHA4"
"NERATINIB","EPHB1"
"NERATINIB","EPHB4"
"NERATINIB","EPHA5"
"NERATINIB","EPHB3"
"NERATINIB","PRKAA2"
"NERATINIB","MAPK10"
"NERATINIB","MAPK12"
"NERATINIB","LIMK2"
"NERATINIB","LIMK1"
"NERATINIB","DAPK1"
"NERATINIB","PLK1"
"NERATINIB","MAP2K6"
"NERATINIB","JAK3"
"NERATINIB","NEK4"
"NERATINIB","NEK3"
"NERATINIB","NEK2"
"NERATINIB","PRKX"
"NERATINIB","BMX"
"NERATINIB","RPS6KA3"
"NERATINIB","IRAK1"
"NERATINIB","BLK"
"NERATINIB","CDK9"
"NERATINIB","CDK7"
"NERATINIB","GSK3B"
"NERATINIB","GSK3A"
"NERATINIB","CLK3"
"NERATINIB","CLK2"
"NERATINIB","CLK1"
"NERATINIB","CSNK1E"
"NERATINIB","CDK8"
"NERATINIB","MAPKAPK2"
"NERATINIB","PIK3CG"
"NERATINIB","CSNK1D"
"NERATINIB","CSNK1A1"
"NERATINIB","MAP2K3"
"NERATINIB","MAP2K4"
"NERATINIB","MAPK9"
"NERATINIB","MAPK8"
"NERATINIB","SYK"
"NERATINIB","ZAP70"
"NERATINIB","FRK"
"NERATINIB","ABL2"
"NERATINIB","TXK"
"NERATINIB","TEC"
"NERATINIB","MATK"
"NERATINIB","MTOR"
"NERATINIB","PIK3CB"
"NERATINIB","PIK3CA"
"NERATINIB","PRKCI"
"NERATINIB","CSK"
"NERATINIB","TGFBR2"
"NERATINIB","ACVRL1"
"NERATINIB","TGFBR1"
"NERATINIB","ACVR1B"
"NERATINIB","BMPR1A"
"NERATINIB","FLT3"
"NERATINIB","MAP2K2"
"NERATINIB","KDR"
"NERATINIB","FLT4"
"NERATINIB","TIE1"
"NERATINIB","TTK"
"NERATINIB","GRK4"
"NERATINIB","AKT2"
"NERATINIB","AKT1"
"NERATINIB","MAPK4"
"NERATINIB","AXL"
"NERATINIB","WEE1"
"NERATINIB","TYK2"
"NERATINIB","LTK"
"NERATINIB","EPHB2"
"NERATINIB","EPHA8"
"NERATINIB","EPHA3"
"NERATINIB","EPHA2"
"NERATINIB","MAPK1"
"NERATINIB","MARK3"
"NERATINIB","MAPK3"
"NERATINIB","ACVR2A"
"NERATINIB","CDK2"
"NERATINIB","PRKCH"
"NERATINIB","JAK1"
"NERATINIB","RPS6KB1"
"NERATINIB","PRKACB"
"NERATINIB","FGFR3"
"NERATINIB","FGFR4"
"NERATINIB","ERBB3"
"NERATINIB","FGFR2"
"NERATINIB","EPHA1"
"NERATINIB","CDK11B"
"NERATINIB","MAK"
"NERATINIB","CSNK2A2"
"NERATINIB","EIF2AK2"
"NERATINIB","FLT1"
"NERATINIB","PRKACA"
"NERATINIB","FER"
"NERATINIB","PDGFRA"
"NERATINIB","PHKG2"
"NERATINIB","BRAF"
"NERATINIB","INSRR"
"NERATINIB","SRC"
"NERATINIB","CDK4"
"NERATINIB","FGFR1"
"NERATINIB","PIM1"
"NERATINIB","KIT"
"NERATINIB","SBK3"
"NERATINIB","WEE2"
"NERATINIB","FGR"
"NERATINIB","PDGFRB"
"NERATINIB","ROS1"
"NERATINIB","HCK"
"NERATINIB","MET"
"NERATINIB","IGF1R"
"NERATINIB","RET"
"NERATINIB","LYN"
"NERATINIB","YES1"
"NERATINIB","CSF1R"
"NERATINIB","FES"
"NERATINIB","FYN"
"NERATINIB","LCK"
"NERATINIB","INSR"
"NERATINIB","NTRK1"
"NERATINIB","ERBB2"
"NERATINIB","RAF1"
"NERATINIB","EGFR"
"NERATINIB","ABL1"
"NERATINIB","CHEK2"
"NERATINIB","PAK4"
"NERATINIB","LATS1"
"NERATINIB","MAP4K4"
"NERATINIB","OXSR1"
"NERATINIB","MAP3K6"
"NERATINIB","CDK14"
"NERATINIB","PRKD3"
"NERATINIB","STK10"
"NERATINIB","STK17B"
"NERATINIB","CDKL5"
"NERATINIB","PAK3"
"NERATINIB","PIK3C2G"
"NERATINIB","STK16"
"NERATINIB","RPS6KA4"
"NERATINIB","RPS6KA5"
"NERATINIB","ERN1"
"NERATINIB","ULK1"
"NERATINIB","ROCK2"
"NERATINIB","JAK2"
"NERATINIB","PIP5K1C"
"NERATINIB","NUAK1"
"NERATINIB","RIPK2"
"NERATINIB","MAP3K7"
"NERATINIB","DAPK3"
"NERATINIB","MAP3K13"
"NERATINIB","PDPK1"
"NERATINIB","MAPK13"
"NERATINIB","EPHB6"
"NERATINIB","MUSK"
"NERATINIB","CHUK"
"NERATINIB","DCLK1"
"NERATINIB","GAK"
"NERATINIB","AURKA"
"NERATINIB","CASK"
"NERATINIB","IKBKB"
"NERATINIB","CHEK1"
"NERATINIB","MAP2K7"
"NERATINIB","RIOK3"
"NERATINIB","CIT"
"NERATINIB","PIK3C2B"
"NERATINIB","STK25"
"NERATINIB","PLK4"
"NERATINIB","PIK3CD"
"NERATINIB","BMPR1B"
"APICIDIN","HDAC6"
"APICIDIN","HDAC1"
"APICIDIN"," HDAC10"
"APICIDIN"," HDAC11"
"APICIDIN"," HDAC2"
"APICIDIN"," HDAC3"
"APICIDIN"," HDAC4"
"APICIDIN"," HDAC5"
"APICIDIN"," HDAC6"
"APICIDIN"," HDAC7"
"APICIDIN"," HDAC8"
"APICIDIN"," HDAC9"
"APICIDIN","HDAC8"
"APICIDIN","HDAC2"
"APICIDIN","HDAC7"
"APICIDIN","HDAC1"
"APICIDIN","HDAC4"
"APICIDIN","F3"
"APICIDIN","VDR"
"APICIDIN","HDAC3"
"APICIDIN"," NCOR2"
"APICIDIN","HDAC3"
"BAY613606","CSNK1G3"
"BAY613606","MAP4K5"
"BAY613606","AKT3"
"BAY613606","ALK"
"BAY613606","STK17A"
"BAY613606","PIM2"
"BAY613606","ZAK"
"BAY613606","IRAK4"
"BAY613606","DYRK4"
"BAY613606","CSNK1G1"
"BAY613606","SGK2"
"BAY613606","MKNK2"
"BAY613606","CLK4"
"BAY613606","PLK3"
"BAY613606","SRMS"
"BAY613606","HIPK2"
"BAY613606","SLK"
"BAY613606","PRKD2"
"BAY613606","TSSK1B"
"BAY613606","SRPK1"
"BAY613606","TSSK2"
"BAY613606","PBK"
"BAY613606","AURKB"
"BAY613606","BRSK1"
"BAY613606","HIPK4"
"BAY613606","MINK1"
"BAY613606","MAPKAPK5"
"BAY613606","PIM3"
"BAY613606","TAOK1"
"BAY613606","CDC42BPA"
"BAY613606","MAPKAPK3"
"BAY613606","NTRK2"
"BAY613606","PKN2"
"BAY613606","NTRK3"
"BAY613606","ERBB4"
"BAY613606","MELK"
"BAY613606","CAMK1"
"BAY613606","PRKG1"
"BAY613606","PTK6"
"BAY613606","DYRK1A"
"BAY613606","CAMK2D"
"BAY613606","CAMK2G"
"BAY613606","CAMK2B"
"BAY613606","ROCK1"
"BAY613606","PRKG2"
"BAY613606","STK3"
"BAY613606","PAK1"
"BAY613606","PRKAA1"
"BAY613606","MAP4K2"
"BAY613606","ITK"
"BAY613606","TYRO3"
"BAY613606","BTK"
"BAY613606","PRKCD"
"BAY613606","CDK5"
"BAY613606","CSNK1G2"
"BAY613606","CSNK2A1"
"BAY613606","MAPK12"
"BAY613606","PLK1"
"BAY613606","JAK3"
"BAY613606","NEK4"
"BAY613606","NEK2"
"BAY613606","PRKX"
"BAY613606","RPS6KA3"
"BAY613606","IRAK1"
"BAY613606","BLK"
"BAY613606","GSK3B"
"BAY613606","GSK3A"
"BAY613606","CLK2"
"BAY613606","MAPKAPK2"
"BAY613606","CSNK1D"
"BAY613606","CSNK1A1"
"BAY613606","MAPK9"
"BAY613606","MAPK8"
"BAY613606","SYK"
"BAY613606","FRK"
"BAY613606","MATK"
"BAY613606","PRKCI"
"BAY613606","FLT3"
"BAY613606","KDR"
"BAY613606","AKT2"
"BAY613606","AKT1"
"BAY613606","TYK2"
"BAY613606","EPHA2"
"BAY613606","MAPK1"
"BAY613606","MARK3"
"BAY613606","CDK2"
"BAY613606","RPS6KB1"
"BAY613606","FGFR3"
"BAY613606","FLT1"
"BAY613606","PRKACA"
"BAY613606","FER"
"BAY613606","PHKG2"
"BAY613606","SRC"
"BAY613606","FGFR1"
"BAY613606","PIM1"
"BAY613606","KIT"
"BAY613606","MET"
"BAY613606","IGF1R"
"BAY613606","RET"
"BAY613606","CSF1R"
"BAY613606","CDK1"
"BAY613606","FYN"
"BAY613606","LCK"
"BAY613606","INSR"
"BAY613606","PRKCG"
"BAY613606","NTRK1"
"BAY613606","ERBB2"
"BAY613606","EGFR"
"BAY613606","ABL1"
"BAY613606","CHEK2"
"BAY613606","PAK4"
"BAY613606","MAP4K4"
"BAY613606","PRKD3"
"BAY613606","RPS6KA5"
"BAY613606","ROCK2"
"BAY613606","JAK2"
"BAY613606","DYRK3"
"BAY613606","DAPK3"
"BAY613606","PDPK1"
"BAY613606","MAPK13"
"BAY613606","DCLK1"
"BAY613606","AURKA"
"BAY613606","CHEK1"
"BAY613606","PLK4"
"BAY613606","CDC7"
"CYTARABINEHYDROCHLORIDE","BAZ2B"
"CYTARABINEHYDROCHLORIDE","MPHOSPH8"
"CYTARABINEHYDROCHLORIDE","EHMT2"
"CYTARABINEHYDROCHLORIDE","NPSR1"
"CYTARABINEHYDROCHLORIDE","SMN1"
"CYTARABINEHYDROCHLORIDE"," SMN2"
"CYTARABINEHYDROCHLORIDE","NFE2L2"
"CYTARABINEHYDROCHLORIDE","CBFB"
"CYTARABINEHYDROCHLORIDE"," RUNX1"
"CYTARABINEHYDROCHLORIDE","PMP22"
"CYTARABINEHYDROCHLORIDE","GLP1R"
"CYTARABINEHYDROCHLORIDE","AR"
"CYTARABINEHYDROCHLORIDE","POLB"
"CYTARABINEHYDROCHLORIDE","GLA"
"CYTARABINEHYDROCHLORIDE","LMNA"
"CYTARABINEHYDROCHLORIDE","ALDH1A1"
"CYTARABINEHYDROCHLORIDE","GMNN"
"CYTARABINEHYDROCHLORIDE","KDM4E"
"ALECTINIB","ALK"
"ALECTINIB","KDR"
"ALECTINIB","KIT"
"ALECTINIB","MET"
"GSK690693","MAP3K4"
"GSK690693","CSNK1G3"
"GSK690693","STK24"
"GSK690693","IRAK3"
"GSK690693","CDC42BPB"
"GSK690693","MAP4K5"
"GSK690693","DYRK1B"
"GSK690693","MAP3K2"
"GSK690693","SIK3"
"GSK690693","MAST1"
"GSK690693","STK38L"
"GSK690693","AKT3"
"GSK690693","CAMK2A"
"GSK690693","AURKC"
"GSK690693","CDK11A"
"GSK690693","ICK"
"GSK690693","SRPK3"
"GSK690693","ALK"
"GSK690693","TAOK2"
"GSK690693","TLK1"
"GSK690693","TNIK"
"GSK690693","RPS6KA6"
"GSK690693","DAPK2"
"GSK690693","TBK1"
"GSK690693","EPHA6"
"GSK690693","STK39"
"GSK690693","STK17A"
"GSK690693","PI4KB"
"GSK690693","NLK"
"GSK690693","EIF2AK4"
"GSK690693","STK26"
"GSK690693","PAK7"
"GSK690693","PIM2"
"GSK690693","MARK1"
"GSK690693","PLK2"
"GSK690693","ZAK"
"GSK690693","STK32B"
"GSK690693","IRAK4"
"GSK690693","BMP2K"
"GSK690693","STK36"
"GSK690693","LATS2"
"GSK690693","SNRK"
"GSK690693","PAK6"
"GSK690693","CSNK1G1"
"GSK690693","NEK6"
"GSK690693","MKNK2"
"GSK690693","CLK4"
"GSK690693","PLK3"
"GSK690693","HIPK3"
"GSK690693","SRMS"
"GSK690693","HIPK2"
"GSK690693","TAOK3"
"GSK690693","SLK"
"GSK690693","MYLK2"
"GSK690693","SIK2"
"GSK690693","NUAK2"
"GSK690693","DCLK3"
"GSK690693","PRKD2"
"GSK690693","STK33"
"GSK690693","TSSK1B"
"GSK690693","TRPM6"
"GSK690693","CDK19"
"GSK690693","RIOK2"
"GSK690693","MKNK1"
"GSK690693","RIOK1"
"GSK690693","EIF2AK1"
"GSK690693","MAP3K3"
"GSK690693","PIP5K1A"
"GSK690693","MAP3K5"
"GSK690693","PKMYT1"
"GSK690693","SRPK1"
"GSK690693","CAMKK2"
"GSK690693","CDK15"
"GSK690693","NEK1"
"GSK690693","CAMK1G"
"GSK690693","MARK4"
"GSK690693","AURKB"
"GSK690693","ADCK4"
"GSK690693","SGK3"
"GSK690693","MAP4K1"
"GSK690693","CDKL2"
"GSK690693","DYRK2"
"GSK690693","MYO3B"
"GSK690693","STK32A"
"GSK690693","GRK7"
"GSK690693","NEK7"
"GSK690693","STK35"
"GSK690693","BRSK1"
"GSK690693","NEK9"
"GSK690693","MAPK15"
"GSK690693","PIP4K2C"
"GSK690693","ADCK3"
